angDist,main_id,ra,dec,coo_err_maj,coo_err_min,coo_err_angle,otype,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx,plx_err,pmra,pmdec,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B,V,R,J,H,K,u,g,r,i,z,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff,B_Teff,logg,b_logg,B_logg,[Fe/H],b_[Fe/H],B_[Fe/H],Dist,b_Dist,B_Dist,A0,b_A0,B_A0,AG,b_AG,B_AG,E(BP-RP),b_E(BP-RP),B_E(BP-RP),Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000
0.067549,SDSS J025822.50+061807.5,44.5937734485,+6.3021043195,0.000,0.000,90,*,1,02 58 22.50563,+06 18 07.5756,A,2020yCat.1350....0G,Star,*|NIR|Opt,-44.400,2.800,-0.0001481,0.0000093,F9,,0.5928,0.1891,1.031,-4.094,0.174,0.178,90,,,,,,,16.586,16.129,,20.443,18.851,18.135,17.831,17.643,Gaia DR3 7154453443015168,44.59377805726,6.30208612374,0.000,0.000,71,1636148068921376768,7154453443015168,356343045,0.1528,0.1300,0.5928,0.1891,3.1342,4.222,1.031,0.174,-4.094,0.178,0.1276,0.5687,0.0573,0.1454,-0.1890,-0.0287,0.0034,0.2333,0.2324,0.3285,180,0,178,2,-0.4484,1.7128e+02,0.000,0.0000e+00,31,1,1.472,,,,,,,,21,15,0.284843,22,6.230e-02,1.641e+02,0,0,0.974,0,184,1028.68914,1.69224e+00,6.07885e+02,18.156656,0.003284,15,5.04640e+02,3.45685e+01,1.45983e+01,18.581087,0.074427,15,8.16974e+02,1.74490e+01,4.68206e+01,17.467375,0.023495,1.285,0,0,0,0,0,1.113712,0.424431,0.689281,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999981,4778.3,4759.1,4790.0,4.8957,4.8550,4.9134,-2.0648,-2.2929,-1.7025,1306.8033,1285.2061,1392.7120,0.0115,0.0032,0.0281,0.0091,0.0025,0.0223,0.0049,0.0013,0.0122,MARCS,44.59377344852,6.30210431953,2.772036,2.846788,0.3224
0.036635,SDSS J025732.52+061612.9,44.3855210287,+6.2702590364,0.000,0.000,90,HB*,1,02 57 32.52505,+06 16 12.9325,A,2020yCat.1350....0G,HorBranch*,*|HB*|Opt,-163.000,3.500,-0.0005436,0.0000117,F9,,,,-0.053,-2.289,0.252,0.227,90,,,,,,,,,,21.070,19.474,18.680,18.370,18.184,Gaia DR3 7156137070183552,44.38552078957,6.27024886274,0.000,0.000,98,1636148068921376768,7156137070183552,1395815079,0.2169,0.1862,-0.0969,0.2510,-0.3862,2.290,-0.053,0.252,-2.289,0.227,-0.0423,0.3777,-0.0932,0.1728,-0.3818,0.1452,0.0419,-0.0232,0.1301,0.2124,178,0,178,0,1.7400,2.1542e+02,0.561,1.1421e+00,31,0,1.455,,,,,,,,20,14,0.370074,23,7.713e-02,1.695e+02,0,0,1.093,0,202,623.21252,1.40750e+00,4.42781e+02,18.700777,0.003688,21,2.74171e+02,1.31073e+01,2.09175e+01,19.243488,0.051981,21,4.78826e+02,9.13398e+00,5.24225e+01,18.047451,0.021053,1.208,0,0,0,0,0,1.196037,0.542711,0.653326,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999976,4650.6,4631.1,4671.4,4.8646,4.8350,4.8998,-1.5978,-1.8086,-1.3956,1682.8563,1573.0983,1756.7896,0.0106,0.0028,0.0336,0.0083,0.0022,0.0263,0.0045,0.0012,0.0142,PHOENIX,44.38552102874,6.27025903641,4.063294,3.634709,0.1945
0.007933,Gaia DR3 7156308868874880,44.4500972154,+6.2692416437,0.000,0.000,90,*,1,02 57 48.02333,+06 16 09.2699,A,2020yCat.1350....0G,Star,*,13.641,2.600,0.0000455,0.0000087,,,0.3384,0.0763,-0.098,0.486,0.079,0.079,90,,,,,,,,,,,,,,,Gaia DR3 7156308868874880,44.45009677938,6.26924380419,0.000,0.000,61,1636148068921376768,7156308868874880,417009890,0.0677,0.0599,0.3384,0.0763,4.4371,0.496,-0.098,0.079,0.486,0.079,0.1979,0.3720,0.0441,0.2938,-0.1318,0.2491,0.2649,0.0070,0.2375,0.3603,177,0,175,2,-0.0386,1.7563e+02,0.120,4.9418e-01,31,0,1.523,,,,,,,,20,13,0.130289,23,1.017e-01,1.679e+02,0,0,0.996,0,200,3686.76527,2.79697e+00,1.31813e+03,16.770754,0.002876,23,1.86568e+03,2.04412e+01,9.12705e+01,17.161448,0.012219,21,2.64193e+03,1.49118e+01,1.77170e+02,16.193090,0.007200,1.223,0,13,0,12,0,0.968357,0.390694,0.577663,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999987,5311.7,5192.7,5495.4,4.7042,4.6759,4.7336,-1.8446,-2.1379,-1.4483,1172.0153,1110.9349,1250.3212,0.1405,0.0435,0.2742,0.1154,0.0355,0.2267,0.0631,0.0194,0.1241,MARCS,44.45009721540,6.26924164374,1.262935,1.245241,0.3374
0.078021,Gaia DR3 7158065510654080,44.4927032126,+6.3266139996,0.000,0.000,90,*,1,02 57 58.24877,+06 19 35.8104,A,2020yCat.1350....0G,Star,*,-14.725,2.589,-0.0000491,0.0000086,,,0.7927,0.0478,-0.381,-4.861,0.041,0.041,90,,,,,,,,,,,,,,,Gaia DR3 7158065510654080,44.49270150720,6.32659239341,0.000,0.000,81,1636148068921376768,7158065510654080,728635789,0.0390,0.0323,0.7927,0.0478,16.5687,4.876,-0.381,0.041,-4.861,0.041,0.0594,0.5205,0.0177,0.2009,-0.2983,0.0650,0.0319,0.1320,0.2380,0.4108,167,0,167,0,0.1431,1.7100e+02,0.009,8.7400e-03,31,0,1.493,,,,,,,,19,14,0.068351,22,1.229e-01,1.670e+02,0,0,1.006,0,193,11696.97735,4.92761e+00,2.37376e+03,15.517182,0.002793,21,5.51864e+03,2.28646e+01,2.41361e+02,15.983961,0.005293,21,8.84428e+03,3.03156e+01,2.91740e+02,14.881239,0.005304,1.228,0,2,0,0,0,1.102722,0.466779,0.635943,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999973,5565.8,5521.3,5606.4,4.5202,4.4945,4.5402,-0.4594,-0.5105,-0.4112,850.5837,817.7113,890.8993,0.6079,0.5791,0.6351,0.4963,0.4723,0.5190,0.2682,0.2552,0.2804,MARCS,44.49270321265,6.32661399958,0.652673,0.659704,0.3956
0.362995,SDSS J030146.07+004212.6,45.4419550833,+0.7035310833,,,172,Pe*,1,03 01 46.06922,+00 42 12.7119,C,2020ApJS..249....3A,ChemPec*,Opt|Pe*,203.749,3.375,0.0006799,0.0000113,A0,,,,,,,,,,,,,,,,,,18.046,17.055,16.734,16.603,16.581,Gaia DR3 63874753930112,45.44198702680,0.70343544403,0.000,0.000,51,1636148068921376768,63874753930112,33025532,0.0515,0.0501,0.2843,0.0612,4.6478,23.159,11.790,0.067,-19.933,0.065,0.1185,0.0470,0.0100,0.0442,-0.3359,-0.0001,0.0087,0.1128,0.1230,0.2176,219,0,217,2,-2.3911,1.7270e+02,0.000,0.0000e+00,31,0,1.579,,,,,,,,25,15,0.100569,25,2.553e-02,1.546e+02,0,0,0.885,0,216,3858.95816,2.94386e+00,1.31085e+03,16.721191,0.002877,24,2.14627e+03,1.11030e+01,1.93305e+02,17.009331,0.006272,25,2.44785e+03,1.59955e+01,1.53033e+02,16.275934,0.008039,1.191,0,0,0,1,0,0.733397,0.288139,0.445257,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999966,5921.5,5900.7,5945.5,4.6362,4.6083,4.6606,-1.9695,-2.0753,-1.8646,1729.5806,1697.7655,1769.0809,0.0195,0.0066,0.0340,0.0167,0.0056,0.0290,0.0091,0.0031,0.0159,MARCS,45.44193462303,0.70352403650,1.068758,1.035186,0.2155
0.015613,SDSS J030150.89+004217.4,45.4620362212,+0.7048579104,0.001,0.001,90,QSO,9,03 01 50.88869,+00 42 17.4885,A,2020yCat.1350....0G,QSO,*|Opt|QSO,253807.852,,2.4697000,,,,,,0.040,0.975,0.949,0.950,90,,,,,,,19.782,19.582,19.486,21.033,20.384,20.288,20.183,20.001,Gaia DR3 63909113668736,45.46203639870,0.70486224368,0.001,0.001,43,1636148068921376768,63909113668736,604036331,0.5561,0.5630,-0.8524,0.6782,-1.2569,0.976,0.040,0.949,0.975,0.950,0.1804,0.0003,0.0619,0.0193,-0.4320,-0.0700,-0.0811,0.0851,-0.0390,0.4901,174,0,172,2,0.4962,1.8963e+02,0.803,2.9385e-01,31,0,1.554,,,,,,,,20,13,1.602314,20,4.696e-02,4.998e+00,0,0,1.025,0,169,139.16929,1.21452e+00,1.14588e+02,20.328508,0.009868,14,6.66961e+01,6.57151e+00,1.01493e+01,20.778290,0.107013,13,1.03268e+02,8.63232e+00,1.19629e+01,19.712986,0.090837,1.221,0,0,0,0,0,1.065304,0.449781,0.615522,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.976829,0.000008,0.023163,,,,,,,,,,,,,,,,,,,,,,,45.46203622116,0.70485791041,15.157377,15.248035,0.4912
0.183836,SDSS J025757.55+061903.2,44.4897987898,+6.3175970014,0.000,0.000,90,HB*,1,02 57 57.55171,+06 19 03.3492,A,2020yCat.1350....0G,HorBranch*,*|HB*|Opt,-92.100,5.200,-0.0003072,0.0000173,G2,,0.0792,0.2516,5.603,-10.031,0.251,0.264,90,,,,,,,,,,20.730,19.484,18.835,18.561,18.457,Gaia DR3 7158026855810304,44.48982384438,6.31755241929,0.000,0.000,46,1636148068921376768,7158026855810304,1331106852,0.2142,0.2122,0.0792,0.2516,0.3149,11.490,5.603,0.251,-10.031,0.264,0.2854,0.3107,-0.1538,0.1275,-0.1901,0.0160,-0.0400,0.1227,0.2794,0.3663,183,0,183,0,-0.4574,1.7608e+02,0.000,0.0000e+00,31,0,1.477,,,,,,,,21,15,0.419287,24,7.324e-02,1.704e+02,0,0,0.974,0,209,538.71257,1.34230e+00,4.01335e+02,18.858974,0.003861,20,2.37967e+02,1.01616e+01,2.34184e+01,19.397249,0.046446,20,3.82772e+02,1.20600e+01,3.17391e+01,18.290545,0.034416,1.152,0,1,0,1,0,1.106705,0.538275,0.568430,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999994,4785.6,4771.2,4804.4,4.8952,4.8582,4.9204,-1.9230,-2.2034,-1.6584,1900.6423,1841.0594,1988.2435,0.0027,0.0006,0.0074,0.0021,0.0005,0.0059,0.0011,0.0002,0.0032,MARCS,44.48979878979,6.31759700143,4.055147,4.233470,0.3549
0.083954,CRTS J025804.7+061930,44.5197275264,+6.3249012133,0.000,0.000,90,EB*,4,02 58 04.73461,+06 19 29.6444,A,2020yCat.1350....0G,EclBin,*|EB*,,,,,,,0.4947,0.0311,4.816,2.083,0.029,0.029,90,,,,,14.560,,,,,,,,,,Gaia DR3 7158374748333696,44.51974906198,6.32491047054,0.000,0.000,64,1636148068921376768,7158374748333696,256417229,0.0254,0.0229,0.4947,0.0311,15.9310,5.247,4.816,0.029,2.083,0.029,0.1345,0.3910,0.0462,0.1495,-0.2847,0.0309,0.0301,0.1783,0.2082,0.4089,175,0,175,0,1.2844,2.0057e+02,0.034,2.6023e-01,31,1,1.555,,,,,,,,20,15,0.048093,22,2.134e-01,1.649e+02,0,0,1.068,0,165,24295.43774,6.42935e+01,3.77883e+02,14.723555,0.003981,17,1.32239e+04,9.61326e+01,1.37559e+02,15.035140,0.008372,18,1.61834e+04,1.43717e+02,1.12606e+02,14.225222,0.010356,1.210,0,2,0,0,0,0.809918,0.311585,0.498333,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.999977,6696.1,6677.9,6710.9,4.0337,4.0236,4.0406,-0.2995,-0.3097,-0.2888,1888.5906,1872.3737,1910.7820,0.5842,0.5738,0.5932,0.5025,0.4933,0.5105,0.2708,0.2658,0.2752,PHOENIX,44.51972752636,6.32490121332,0.465108,0.462434,0.4001
0.000000,2SLAQ J030144.62+004308.0,45.4358432162,+0.7188888989,0.001,0.001,90,*,1,03 01 44.60237,+00 43 08.0000,C,2020yCat.1350....0G,Star,*|Opt,,,,,,,,,,,,,32767,,,,,,,,,,21.570,20.930,20.540,20.430,20.330,Gaia DR3 64188286632192,45.43584321615,0.71888889891,0.001,0.001,53,1636148068921376768,64188286632192,975686340,1.2139,1.0850,,,,,,,,,0.4075,,,,,,,,,,98,0,97,1,-0.5357,8.4293e+01,0.000,0.0000e+00,3,0,,,,,,,,,12,8,7.759688,12,4.229e-02,9.274e+01,0,0,,0,96,103.44979,1.13777e+00,9.09233e+01,20.650543,0.012255,9,7.40554e+01,1.16777e+01,6.34161e+00,20.664650,0.171231,8,1.22620e+02,2.93054e+01,4.18421e+00,19.526495,0.259512,1.901,0,1,0,2,0,1.138155,0.014107,1.124048,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.004814,0.000021,0.994566,,,,,,,,,,,,,,,,,,,,,,,45.43584321615,0.71888889891,1.213869,1.085033,0.4075
0.667805,UCAC2  31973762,45.4827060027,+0.7251115057,0.000,0.000,90,Em*,9,03 01 55.84944,+00 43 30.4014,A,2020yCat.1350....0G,EmLine*,*|Em*|NIR|Opt,75.246,0.005,0.0002510,0.0000000,K1,,1.9391,0.0163,38.896,-15.137,0.018,0.017,90,,,,12.895,11.816,11.690,9.945,10.923,10.144,15.946,14.593,13.832,13.720,13.359,Gaia DR3 64325726008320,45.48287888796,0.72504422856,0.000,0.000,50,1636148068921376768,64325726008320,1011093754,0.0137,0.0134,1.9391,0.0163,118.8013,41.738,38.896,0.018,-15.137,0.017,0.1118,0.1094,0.0223,0.0488,-0.3316,0.0174,0.0314,0.0439,0.1514,0.1872,226,226,225,1,0.6965,6.4873e+02,0.098,1.4280e+01,31,1,1.468,,,,,,,,26,16,0.026387,26,3.042e-02,1.593e+02,0,0,1.032,0,186,449577.67964,1.10986e+02,4.05076e+03,11.555355,0.002768,20,1.99705e+05,1.45265e+02,1.37477e+03,12.087568,0.002900,21,3.57410e+05,2.46869e+02,1.44777e+03,10.864980,0.003853,1.239,0,0,0,0,0,1.222589,0.532213,0.690375,75.26,0.39,1,12,5,11,3.5603e+01,-1.0066e+00,0.861960,890.800,3.80,4750.0,3.5,-0.25,222,,,,10.602921,0.013222,7,4.050786e+01,NOT_AVAILABLE,0.000000,0.000000,0.999985,,,,,,,,,,,,,,,,,,,,,,,45.48270600230,0.72511150584,0.282766,0.276343,0.1843
0.000000,2MASX J02575200+0621365,44.4665856410,+6.3600731199,0.002,0.001,90,GiC,6,02 57 51.98055,+06 21 36.2632,C,2020yCat.1350....0G,GtowardsCl,*|G|GiC,7285.380,14.090,0.0246040,0.0000470,,SO,,,,,,,32767,0.320000,0.160000,90,16.000,,,13.394,12.424,12.531,,,,,,Gaia DR3 7159474259926400,44.46658564103,6.36007311986,0.002,0.001,101,1636148068921376768,7159474259926400,93847093,1.5620,1.3221,,,,,,,,,-0.0679,,,,,,,,,,156,0,155,1,31.2176,1.5974e+03,10.085,1.1255e+02,3,0,,,,,,,,,18,14,2.832469,20,3.542e-01,1.714e+02,0,0,,0,168,234.41225,3.01251e+00,7.78128e+01,19.762417,0.014223,18,1.40778e+03,3.23322e+01,4.35412e+01,17.467203,0.025091,17,3.27540e+03,2.42858e+01,1.34869e+02,15.959736,0.008893,19.978,0,1,0,1,0,1.507467,-2.295214,3.802681,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,44.46658564103,6.36007311986,1.561975,1.322150,-0.0679
0.181272,BD+00   500,45.4908609275,+0.7413946951,0.000,0.000,90,*,7,03 01 57.80662,+00 44 29.0209,A,2020yCat.1350....0G,Star,*|NIR,38.749,0.001,0.0001293,0.0000000,K4,,0.7403,0.0170,10.137,-5.060,0.019,0.017,90,,,,11.550,10.400,,7.960,7.353,7.144,,,,,,Gaia DR3 64531884461952,45.49090598359,0.74137220632,0.000,0.000,74,1636148068921376768,64531884461952,1367818841,0.0147,0.0134,0.7403,0.0170,43.5398,11.329,10.137,0.019,-5.060,0.017,0.0573,0.3331,0.2909,0.0230,-0.3176,-0.0696,0.1527,0.2103,0.0800,0.1896,181,181,176,5,-2.5621,2.3388e+02,0.067,4.9010e+00,31,1,1.411,,,,,,,,21,15,0.028235,22,3.354e-02,1.646e+02,0,0,0.863,0,174,1988671.62122,5.20697e+02,3.81925e+03,9.940959,0.002770,20,7.40310e+05,5.11175e+02,1.44825e+03,10.665009,0.002889,20,1.78213e+06,7.13318e+02,2.49837e+03,9.120547,0.003804,1.268,0,11,0,11,0,1.544461,0.724050,0.820412,38.52,0.17,1,10,4,8,1.0290e+02,1.2072e-01,0.249984,779.388,0.98,4250.0,1.0,-0.25,111,,,,8.803841,0.006970,5,1.164548e+02,NOT_AVAILABLE,0.000000,0.000000,0.999993,,,,,,,,,,,,,,,,,,,,,,,45.49086092754,0.74139469505,0.301729,0.275326,0.1957
0.000000,2SLAQ J030149.78+004527.7,45.4574434069,+0.7576510160,0.018,0.027,90,*,1,03 01 49.78642,+00 45 27.5437,C,2020yCat.1350....0G,Star,*|Opt,,,,,,,,,,,,,32767,,,,,,,,,,21.530,21.120,21.060,21.060,21.230,Gaia DR3 64699387672704,45.45744340688,0.75765101595,0.033,0.002,34,1636148068921376768,64699387672704,457350310,18.3394,27.1991,,,,,,,,,0.9938,,,,,,,,,,49,0,49,0,1.2671,5.6201e+01,0.653,2.6355e-02,3,0,,,,,,,,,6,5,156.725021,6,8.359e-02,1.724e+02,0,0,,0,43,81.10700,2.09101e+00,3.87884e+01,20.914721,0.028127,4,5.98357e+01,9.55084e+00,6.26497e+00,20.896141,0.173325,4,8.08903e+01,2.39175e+01,3.38205e+00,19.978155,0.321051,1.735,0,0,0,0,0,0.917986,-0.018579,0.936565,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.015971,0.000136,0.982979,,,,,,,,,,,,,,,,,,,,,,,45.45744340688,0.75765101595,18.339409,27.199133,0.9938
0.070945,LAMOST J025629.48+060946.3,44.1228534869,+6.1628873963,0.000,0.000,90,*,1,02 56 29.48484,+06 09 46.3946,A,2020yCat.1350....0G,Star,*|Opt,172.860,4.730,0.0005768,0.0000158,,,0.0607,0.0238,3.363,-2.890,0.027,0.023,90,,,,,,,,,,,14.857,14.055,,,Gaia DR3 7160122799748224,44.12286852096,6.16287455334,0.000,0.000,61,1636148068921376768,7160122799748224,139231307,0.0213,0.0190,0.0607,0.0238,2.5540,4.434,3.363,0.027,-2.890,0.023,0.1887,0.1783,0.1303,0.0926,-0.1504,0.1249,0.1460,-0.1899,-0.0357,0.2995,177,0,176,1,0.9236,1.8782e+02,0.053,9.0429e-01,31,1,1.429,,,,,,,,20,13,0.041068,22,1.620e-02,1.460e+02,0,0,1.048,0,192,32332.91794,9.56704e+00,3.37962e+03,14.413255,0.002774,17,1.27592e+04,2.36690e+01,5.39071e+02,15.073979,0.003441,17,2.80018e+04,2.73087e+01,1.02538e+03,13.629930,0.003925,1.261,0,0,0,0,0,1.444050,0.660725,0.783325,172.86,4.73,2,9,2,7,3.5929e+00,,,892.984,,4500.0,1.0,-1.50,222,,,,13.364973,0.163532,7,,NOT_AVAILABLE,0.000000,0.000000,0.999994,,,,,,,,,,,,,,,,,,,,,,,44.12285348687,6.16288739632,0.436115,0.371229,0.2924
0.000000,2MASX J02562908+0611415,44.1211817793,+6.1948221010,0.003,0.003,90,GiC,9,02 56 29.08363,+06 11 41.3596,C,2020yCat.1350....0G,GtowardsCl,*|G|GiC,7195.537,17.000,0.0242968,0.0000567,,,,,,,,,,0.546150,0.334735,43,15.000,,,13.061,12.184,11.970,,15.965,15.026,,14.290,Gaia DR3 7160539411826816,44.12118177926,6.19482210103,0.004,0.002,36,1636148068921376768,7160539411826816,1388856044,2.8959,3.2576,,,,,,,,,0.3454,,,,,,,,,,95,0,94,1,11.5323,3.4690e+02,10.294,2.0394e+01,3,0,,,,,,,,,11,9,9.491667,13,1.289e-01,1.334e+02,0,0,,0,101,166.14544,3.40492e+00,4.87957e+01,20.136147,0.022421,11,1.76334e+03,4.86139e+01,3.62724e+01,17.222700,0.030063,12,4.11374e+03,5.77945e+01,7.11787e+01,15.712303,0.015715,35.373,0,11,0,12,0,1.510397,-2.913446,4.423843,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,1.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,44.12118177926,6.19482210103,2.895932,3.257649,0.3454
0.124295,2MASS J03012767+0045128,45.3652955138,+0.7535922812,0.000,0.000,90,LM*,3,03 01 27.67092,+00 45 12.9322,A,2020yCat.1350....0G,Low-Mass*,*|LM*|NIR|Opt,45.995,6.031,0.0001534,0.0000201,M1V,,0.3415,0.2889,7.645,1.378,0.351,0.330,90,,,,,,,16.642,16.089,15.640,23.125,20.989,19.477,18.710,18.273,Gaia DR3 65249143484672,45.36532949513,0.75359840775,0.000,0.000,55,1636148068921376768,65249143484672,1541117052,0.2496,0.2383,0.3415,0.2889,1.1818,7.768,7.645,0.351,1.378,0.330,0.1222,0.0425,-0.0187,-0.0287,-0.2960,-0.1066,-0.1540,0.2261,0.1844,0.2503,214,0,213,1,1.1675,2.4282e+02,0.408,2.9762e-01,31,0,1.321,,,,,,,,25,15,0.533192,25,5.100e-03,1.248e+02,0,0,1.056,0,211,356.82928,1.22589e+00,2.91077e+02,19.306215,0.004637,23,1.08419e+02,7.36690e+00,1.47170e+01,20.250782,0.073827,23,3.73892e+02,9.75265e+00,3.83374e+01,18.316031,0.028572,1.352,0,0,0,0,0,1.934752,0.944567,0.990185,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999980,,,,,,,,,,,,,,,,,,,,,,,45.36529551379,0.75359228115,5.624904,5.328781,0.2541
0.029326,Gaia DR3 7162356182812032,44.2339479352,+6.2339795533,0.000,0.000,90,*,1,02 56 56.14750,+06 14 02.3264,A,2020yCat.1350....0G,Star,*,,,,,,,0.0113,0.1053,-0.272,-1.813,0.115,0.108,90,,,,,,,,,,,,,,,Gaia DR3 7162356182812032,44.23394671902,6.23397149739,0.000,0.000,61,1636148068921376768,7162356182812032,156787704,0.0948,0.0865,0.0113,0.1053,0.1077,1.833,-0.272,0.115,-1.813,0.108,0.1409,0.1363,-0.0032,0.0281,-0.1437,0.0075,-0.0215,0.0107,0.1423,0.2775,191,0,191,0,-0.0478,1.9240e+02,0.000,0.0000e+00,31,0,1.469,,,,,,,,22,14,0.174312,25,6.148e-03,1.457e+02,0,0,0.996,0,216,1521.98524,1.96191e+00,7.75766e+02,17.731340,0.003090,20,6.67482e+02,1.26493e+01,5.27684e+01,18.277443,0.020764,21,1.21004e+03,1.02614e+01,1.17921e+02,17.040899,0.009953,1.234,0,0,0,1,0,1.236544,0.546103,0.690441,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999995,4607.5,4580.5,4740.4,4.8032,4.7155,4.8295,-1.2331,-1.3579,-0.7591,1138.7277,1091.3500,1371.5129,0.0420,0.0093,0.1914,0.0327,0.0072,0.1500,0.0176,0.0039,0.0801,PHOENIX,44.23394793515,6.23397955326,1.837166,1.727138,0.2750
0.083623,SDSS J030057.61+004147.9,45.2400253886,+0.6966508599,0.001,0.001,90,QSO,1,03 00 57.60609,+00 41 47.9431,A,2020yCat.1350....0G,QSO,*|Opt|QSO,80387.492,8.994,0.3163500,0.0000300,,,0.4590,1.5557,1.525,-4.999,2.063,2.027,90,,,,,,,,,,21.120,20.267,18.879,18.389,17.878,Gaia DR3 66245575874560,45.24003216724,0.69662864224,0.001,0.001,67,1636148068921376768,66245575874560,1558181277,1.4348,1.3540,0.4590,1.5557,0.2950,5.226,1.525,2.063,-4.999,2.027,0.0594,0.1642,0.2252,-0.0111,-0.0570,-0.0134,0.2918,0.1665,0.1407,0.0138,170,0,163,7,9.3859,4.3482e+02,8.847,1.5335e+01,95,0,,1.1441,0.4225,-0.128,-0.002,0.024,-0.192,0.257,20,14,2.892185,20,1.746e-01,1.146e+02,2,0,1.572,0,167,102.84941,1.59089e+00,6.46489e+01,20.656862,0.017019,16,1.04599e+02,1.05762e+01,9.89002e+00,20.289721,0.109816,15,3.54762e+02,1.63095e+01,2.17518e+01,18.373055,0.050058,4.466,0,0,0,0,0,1.916666,-0.367142,2.283808,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000004,0.050956,0.949023,,,,,,,,,,,,,,,,,,,,,,,45.24002538860,0.69665085987,32.710779,32.059108,0.0153
0.058781,TYC   55-788-1,45.3050382561,+0.7360863650,0.000,0.000,90,SB*,1,03 01 13.20918,+00 44 09.9109,A,2020yCat.1350....0G,SB*,*|NIR|SB*,43.790,1.630,0.0001461,0.0000054,,,0.5003,0.0207,3.310,1.594,0.023,0.023,90,,,,12.120,10.870,10.580,8.712,8.100,7.935,,11.470,10.470,10.100,,Gaia DR3 66627828480768,45.30505296767,0.73609345102,0.000,0.000,88,1636148068921376768,66627828480768,582096860,0.0184,0.0168,0.5003,0.0207,24.1767,3.674,3.310,0.023,1.594,0.023,0.0051,0.2529,0.1197,-0.1056,-0.1233,-0.1721,-0.0097,0.1061,0.2070,0.0806,194,194,193,1,6.4593,6.1521e+02,0.134,1.9133e+01,31,1,1.433,,,,,,,,22,15,0.033169,24,3.708e-02,7.279e+01,0,0,1.349,0,190,1178767.12712,2.74228e+02,4.29849e+03,10.508797,0.002767,21,4.73172e+05,4.43491e+02,1.06693e+03,11.150994,0.002970,22,1.00572e+06,4.79489e+02,2.09748e+03,9.741704,0.003815,1.255,0,0,0,0,0,1.409290,0.642198,0.767093,41.61,1.32,1,12,1,12,8.3489e+01,2.2270e+01,0.000000,891.051,10.38,4500.0,1.5,0.00,444,9.9072,1.6618,9,9.439985,0.007869,10,,NOT_AVAILABLE,0.000000,0.000000,0.999991,,,,,,,,,,,,,,,,,,,,,,,45.30503825608,0.73608636499,0.365595,0.365704,0.0941
